creator_id,market,language,category,followers,avg_views,engagement_rate,follower_growth_30d,videos_30d,campaign_participation_90d,response_rate,conversion_rate,last_active_days,views_per_follower,views_per_follower_pct,engagement_rate_pct,engagement_band,growth_rate_pct,growth_band,posting_frequency_score,recency_score,activity_score,campaign_participation_score,response_rate_pct,response_band,conversion_rate_pct,is_recently_inactive,is_high_engagement,is_high_growth,is_consistently_active,engagement_component,growth_component,activity_component,campaign_component,response_conversion_component,creator_growth_score,growth_score_band,priority_reason,is_high_growth_priority,is_growth_opportunity,needs_reactivation
creator_208,Poland,Polish,Technology,16305,9353,0.0401,0.0279,16,4,0.4753,0.0063,2,0.5736277215578044,57.36277215578044,4.01,Medium,2.79,Stable,53.333333333333336,95.55555555555556,70.22222222222223,33.33333333333333,47.53,Low,0.63,False,False,False,True,21.5,36.54285714285715,70.22222222222223,33.33333333333333,20.40384615384615,36.67,Low Priority,Consistent activity with moderate growth,False,False,False
creator_209,Poland,Polish,Lifestyle,156335,353921,0.0888,0.0874,22,5,0.8636,0.0138,11,2.2638628586049188,226.38628586049188,8.88,High,8.74,Growing,73.33333333333333,75.55555555555556,74.22222222222221,41.66666666666667,86.36,Very High,1.38,False,True,False,False,56.28571428571429,53.542857142857144,74.22222222222221,41.66666666666667,50.102564102564095,56.38,Developing,Moderate performance with room for growth,False,False,False
creator_210,France,French,Beauty,94709,366793,0.144,0.2289,28,3,0.7092,0.0703,0,3.872842074142901,387.2842074142901,14.4,Very High,22.89,High Growth,93.33333333333331,100.0,96.0,25.0,70.92,High,7.03,False,True,True,True,95.71428571428571,93.97142857142858,96.0,25.0,76.42307692307693,82.8,High Potential,High engagement and strong recent growth,True,False,False
creator_211,France,French,Technology,112410,256598,0.0861,0.0199,17,2,0.705,0.0349,10,2.282697268926252,228.2697268926252,8.61,High,1.99,Stable,56.666666666666664,77.77777777777779,65.11111111111111,16.666666666666664,70.5,High,3.49,False,True,False,False,54.35714285714286,34.25714285714287,65.11111111111111,16.666666666666664,53.46153846153845,45.74,Developing,Moderate performance with room for growth,False,False,False
creator_212,Germany,German,Fashion,188698,210444,0.0748,0.0401,13,1,0.494,0.0139,1,1.115242344910916,111.5242344910916,7.48,High,4.01,Growing,43.333333333333336,97.77777777777776,65.11111111111111,8.333333333333332,49.4,Low,1.39,False,True,False,True,46.2857142857143,40.02857142857143,65.11111111111111,8.333333333333332,26.474358974358974,40.81,Developing,Consistent activity with moderate growth,False,False,False
creator_213,Spain,Spanish,Fitness,203282,93561,0.0394,-0.0176,1,1,0.3255,0.0147,33,0.4602522604067256,46.02522604067256,3.94,Medium,-1.76,Declining,3.3333333333333335,26.66666666666667,12.66666666666667,8.333333333333332,32.550000000000004,Low,1.47,True,False,False,False,21.0,23.542857142857144,12.66666666666667,8.333333333333332,16.185897435897434,17.59,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_214,Italy,Italian,Beauty,170166,294589,0.0512,0.0146,9,1,0.5706,0.0189,12,1.731186018358544,173.11860183585438,5.12,Medium,1.46,Stable,30.0,73.33333333333334,47.33333333333334,8.333333333333332,57.06,Medium,1.89,False,False,False,False,29.42857142857143,32.74285714285715,47.33333333333334,8.333333333333332,34.58974358974359,31.19,Low Priority,Moderate performance with room for growth,False,False,False
creator_215,Spain,Spanish,Beauty,147983,339676,0.0102,0.0108,9,6,0.3511,0.004,13,2.295371765675787,229.5371765675787,1.02,Low,1.08,Stable,30.0,71.11111111111111,46.44444444444444,50.0,35.11,Low,0.4,False,False,False,False,0.14285714285714324,31.657142857142862,46.44444444444444,50.0,10.967948717948719,25.84,Low Priority,Large audience but low engagement,False,False,False
creator_216,France,French,Beauty,3436,7924,0.1048,0.0505,27,2,0.9214,0.0109,3,2.3061699650756693,230.61699650756697,10.48,Very High,5.050000000000001,Growing,90.0,93.33333333333331,91.33333333333334,16.666666666666664,92.14,Very High,1.09,False,True,False,True,67.71428571428572,43.00000000000001,91.33333333333334,16.666666666666664,51.94871794871795,57.03,Developing,Consistent activity with moderate growth,False,False,False
creator_217,UK,English,Fashion,278208,104531,0.0243,-0.0562,3,2,0.3506,0.0158,9,0.3757296698872786,37.572966988727856,2.4299999999999997,Low,-5.62,Declining,10.0,80.0,38.0,16.666666666666664,35.06,Low,1.58,False,False,False,False,10.214285714285715,12.514285714285716,38.0,16.666666666666664,18.5,18.14,Low Priority,Large audience but low engagement,False,False,False
creator_218,Germany,German,Beauty,289333,301472,0.0201,0.0047,14,9,0.5969,0.0065,3,1.0419551174598127,104.19551174598128,2.01,Low,0.47,Stable,46.666666666666664,93.33333333333331,65.33333333333333,75.0,59.69,Medium,0.65,False,False,False,True,7.214285714285714,29.914285714285715,65.33333333333333,75.0,28.326923076923077,36.79,Low Priority,Large audience but low engagement,False,False,False
creator_219,UK,English,Food,12948,15523,0.1363,0.1025,18,3,0.9007,0.0702,4,1.1988724127278343,119.88724127278346,13.63,Very High,10.25,High Growth,60.0,91.11111111111111,72.44444444444446,25.0,90.07,Very High,7.02,False,True,True,True,90.21428571428572,57.85714285714286,72.44444444444446,25.0,88.63461538461537,68.63,Growth Potential,High engagement and strong recent growth,False,True,False
creator_220,Germany,German,Fashion,126069,99957,0.0383,0.0254,1,1,0.6042,0.0166,39,0.792875330176332,79.28753301763321,3.83,Medium,2.54,Stable,3.3333333333333335,13.33333333333333,7.333333333333332,8.333333333333332,60.419999999999995,Medium,1.66,True,False,False,False,20.214285714285715,35.82857142857143,7.333333333333332,8.333333333333332,35.26923076923077,21.27,Low Priority,Moderate performance with room for growth,False,False,False
creator_221,Germany,German,Fitness,291373,1256405,0.0146,0.0364,13,10,0.39,0.0197,0,4.312015869692799,431.2015869692799,1.46,Low,3.64,Growing,43.333333333333336,100.0,66.0,83.33333333333334,39.0,Low,1.97,False,False,False,True,3.2857142857142865,38.97142857142858,66.0,83.33333333333334,23.525641025641026,38.78,Low Priority,Large audience but low engagement,False,False,False
creator_222,France,French,Fitness,84370,145960,0.0807,-0.0031,21,7,0.8078,0.0289,2,1.7299988147445775,172.99988147445774,8.07,High,-0.31,Declining,70.0,95.55555555555556,80.22222222222223,58.333333333333336,80.78,High,2.8899999999999997,False,True,False,True,50.5,27.685714285714287,80.22222222222223,58.333333333333336,56.2051282051282,52.49,Developing,Strong engagement but declining growth,False,False,False
creator_223,Germany,German,Technology,118920,152031,0.0784,-0.0026,17,4,0.712,0.0242,11,1.27843087790111,127.843087790111,7.84,High,-0.26,Declining,56.666666666666664,75.55555555555556,64.22222222222223,33.33333333333333,71.2,High,2.42,False,True,False,False,48.85714285714287,27.82857142857143,64.22222222222223,33.33333333333333,47.051282051282044,44.16,Developing,Strong engagement but declining growth,False,False,False
creator_224,UK,English,Technology,235250,48937,0.0831,-0.0228,0,0,0.6229,0.0171,32,0.2080212539851222,20.80212539851222,8.309999999999999,High,-2.28,Declining,0.0,28.88888888888889,11.555555555555555,0.0,62.29,Medium,1.71,True,True,False,False,52.214285714285715,22.05714285714286,11.555555555555555,0.0,36.78846153846154,27.17,Low Priority,Currently inactive despite strong engagement,False,False,False
creator_225,Italy,Italian,Technology,185595,160762,0.0706,0.0867,13,7,0.6437,0.0064,4,0.866197904038363,86.6197904038363,7.06,High,8.67,Growing,43.333333333333336,91.11111111111111,62.44444444444445,58.333333333333336,64.37,Medium,0.64,False,True,False,True,43.28571428571429,53.34285714285715,62.44444444444445,58.333333333333336,31.262820512820515,50.69,Developing,Consistent activity with moderate growth,False,False,False
creator_226,Spain,Spanish,Technology,158794,178552,0.0472,0.0274,15,7,0.7558,0.0295,2,1.124425356121768,112.44253561217678,4.72,Medium,2.74,Stable,50.0,95.55555555555556,68.22222222222223,58.333333333333336,75.58,High,2.9499999999999997,False,False,False,True,26.571428571428573,36.400000000000006,68.22222222222223,58.333333333333336,53.25641025641026,44.79,Developing,Consistent activity with moderate growth,False,False,False
creator_227,UK,English,Fitness,16253,39327,0.0793,0.2375,14,8,0.7529,0.0446,3,2.419676367439857,241.9676367439857,7.93,High,23.75,High Growth,46.666666666666664,93.33333333333331,65.33333333333333,66.66666666666666,75.29,High,4.46,False,True,True,True,49.50000000000001,96.42857142857144,65.33333333333333,66.66666666666666,62.74999999999999,68.3,Growth Potential,High engagement and strong recent growth,False,True,False
creator_228,Germany,German,Technology,96326,282674,0.1062,0.0541,11,4,0.6575,0.0373,1,2.9345555717044203,293.45555717044203,10.62,Very High,5.41,Growing,36.666666666666664,97.77777777777776,61.111111111111114,33.33333333333333,65.75,Medium,3.73,False,True,False,True,68.71428571428572,44.02857142857143,61.111111111111114,33.33333333333333,51.955128205128204,54.04,Developing,Consistent activity with moderate growth,False,False,False
creator_229,UK,English,Fashion,135764,88012,0.0257,-0.0792,2,1,0.7272,0.0073,33,0.6482720014142188,64.82720014142188,2.5700000000000003,Low,-7.920000000000001,Declining,6.666666666666667,26.66666666666667,14.66666666666667,8.333333333333332,72.72,High,0.73,True,False,False,False,11.214285714285714,5.942857142857143,14.66666666666667,8.333333333333332,37.192307692307686,12.75,Low Priority,Large audience but low engagement,False,False,False
creator_230,UK,English,Fitness,15652,13024,0.0756,0.0783,15,5,0.6433,0.0062,3,0.8320981344237158,83.20981344237158,7.56,High,7.829999999999999,Growing,50.0,93.33333333333331,67.33333333333334,41.66666666666667,64.33,Medium,0.62,False,True,False,True,46.85714285714286,50.94285714285714,67.33333333333334,41.66666666666667,31.108974358974354,49.62,Developing,Consistent activity with moderate growth,False,False,False
creator_231,Spain,Spanish,Beauty,58347,76700,0.059,-0.0383,6,2,0.2985,0.0052,28,1.3145491627675805,131.454916276758,5.8999999999999995,Medium,-3.83,Declining,20.0,37.77777777777778,27.11111111111111,16.666666666666664,29.85,Low,0.52,True,False,False,False,35.0,17.628571428571433,27.11111111111111,16.666666666666664,8.365384615384613,23.67,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_232,France,French,Food,109879,206855,0.0686,0.0487,13,3,0.8305,0.027,10,1.8825708279107016,188.2570827910702,6.859999999999999,High,4.87,Growing,43.333333333333336,77.77777777777779,57.111111111111114,25.0,83.05,High,2.7,False,True,False,False,41.857142857142854,42.48571428571429,57.111111111111114,25.0,56.44230769230769,44.0,Developing,Moderate performance with room for growth,False,False,False
creator_233,Germany,German,Beauty,184189,223931,0.0424,0.0018,12,1,0.5324,0.0296,8,1.2157674996878207,121.57674996878208,4.24,Medium,0.18,Stable,40.0,82.22222222222221,56.888888888888886,8.333333333333332,53.239999999999995,Medium,2.96,False,False,False,False,23.142857142857142,29.085714285714285,56.888888888888886,8.333333333333332,39.0,30.74,Low Priority,Moderate performance with room for growth,False,False,False
creator_234,Italy,Italian,Fitness,56694,80973,0.0618,0.0437,22,6,0.8688,0.0119,2,1.4282463752778072,142.8246375277807,6.18,High,4.37,Growing,73.33333333333333,95.55555555555556,82.22222222222221,50.0,86.88,Very High,1.1900000000000002,False,True,False,True,37.00000000000001,41.05714285714286,82.22222222222221,50.0,49.217948717948715,50.23,Developing,Consistent activity with moderate growth,False,False,False
creator_235,UK,English,Fitness,424749,1071111,0.0121,0.0159,4,9,0.3683,0.0207,17,2.521750492643891,252.1750492643891,1.21,Low,1.59,Stable,13.333333333333334,62.22222222222222,32.888888888888886,75.0,36.83,Low,2.07,True,False,False,False,1.4999999999999998,33.11428571428572,32.888888888888886,75.0,22.775641025641026,28.83,Low Priority,Large audience but low engagement,False,False,False
creator_236,France,French,Fitness,194159,90994,0.0812,0.0389,9,5,0.4639,0.0319,4,0.4686571315262233,46.865713152622334,8.12,High,3.89,Growing,30.0,91.11111111111111,54.44444444444445,41.66666666666667,46.39,Low,3.19,False,True,False,True,50.85714285714287,39.68571428571428,54.44444444444445,41.66666666666667,36.08333333333333,45.93,Developing,Consistent activity with moderate growth,False,False,False
creator_237,UK,English,Fitness,396563,1504215,0.0397,0.0566,12,10,0.3566,0.0046,17,3.793129969260874,379.3129969260874,3.97,Medium,5.66,Growing,40.0,62.22222222222222,48.888888888888886,83.33333333333334,35.66,Low,0.4599999999999999,True,False,False,False,21.21428571428571,44.74285714285715,48.888888888888886,83.33333333333334,11.7051282051282,41.0,Developing,Moderate performance with room for growth,False,False,False
creator_238,Germany,German,Beauty,236403,119336,0.045,0.0138,2,1,0.3489,0.03,21,0.5047990084728197,50.47990084728197,4.5,Medium,1.38,Stable,6.666666666666667,53.333333333333336,25.333333333333336,8.333333333333332,34.89,Low,3.0,True,False,False,False,25.0,32.51428571428572,25.333333333333336,8.333333333333332,27.493589743589737,24.69,Low Priority,Moderate performance with room for growth,False,False,False
creator_239,Poland,Polish,Beauty,106663,133087,0.135,0.0841,28,8,0.9341,0.0547,6,1.247733515839607,124.7733515839607,13.5,Very High,8.41,Growing,93.33333333333331,86.66666666666667,90.66666666666666,66.66666666666666,93.41,Very High,5.47,False,True,False,True,89.28571428571429,52.6,90.66666666666666,66.66666666666666,80.83974358974359,76.15,Growth Potential,Consistent activity with moderate growth,False,True,False
creator_240,UK,English,Fashion,131120,217309,0.0328,0.0332,13,10,0.3842,0.0245,9,1.657329164124466,165.7329164124466,3.28,Medium,3.32,Growing,43.333333333333336,80.0,58.0,83.33333333333334,38.42,Low,2.45,False,False,False,False,16.28571428571429,38.057142857142864,58.0,83.33333333333334,26.230769230769226,41.12,Developing,Moderate performance with room for growth,False,False,False
creator_241,Germany,German,Technology,54925,60248,0.0225,-0.0137,7,0,0.6962,0.0263,11,1.096913973600364,109.69139736003642,2.25,Low,-1.37,Declining,23.333333333333332,75.55555555555556,44.22222222222222,0.0,69.62,Medium,2.63,False,False,False,False,8.928571428571429,24.65714285714286,44.22222222222222,0.0,47.38461538461539,22.43,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_242,UK,English,Lifestyle,113590,220145,0.0898,0.2171,22,10,0.6969,0.0561,6,1.9380667312263404,193.80667312263404,8.98,High,21.709999999999997,High Growth,73.33333333333333,86.66666666666667,78.66666666666666,83.33333333333334,69.69,Medium,5.609999999999999,False,True,True,True,57.000000000000014,90.60000000000001,78.66666666666666,83.33333333333334,66.53205128205127,74.64,Growth Potential,High engagement and strong recent growth,False,True,False
creator_243,UK,English,Beauty,113604,46031,0.0634,0.0178,22,3,0.6546,0.0226,9,0.4051881975986761,40.51881975986761,6.34,High,1.78,Stable,73.33333333333333,80.0,76.0,25.0,65.46,Medium,2.26,False,True,False,False,38.142857142857146,33.65714285714286,76.0,25.0,42.34615384615384,43.04,Developing,Moderate performance with room for growth,False,False,False
creator_244,Spain,Spanish,Technology,128179,273300,0.0699,0.0597,21,1,0.8081,0.0195,6,2.1321745371706755,213.2174537170675,6.99,High,5.970000000000001,Growing,70.0,86.66666666666667,76.66666666666667,8.333333333333332,80.81,High,1.95,False,True,False,True,42.78571428571429,45.62857142857143,76.66666666666667,8.333333333333332,50.198717948717956,45.85,Developing,Consistent activity with moderate growth,False,False,False
creator_245,France,French,Lifestyle,277080,189459,0.0319,-0.0069,17,9,0.6942,0.0226,1,0.6837700303161541,68.37700303161542,3.19,Medium,-0.69,Declining,56.666666666666664,97.77777777777776,73.11111111111111,75.0,69.42,Medium,2.26,False,False,False,True,15.642857142857142,26.6,73.11111111111111,75.0,44.88461538461539,41.7,Developing,Declining growth requires closer monitoring,False,False,False
creator_246,Italy,Italian,Beauty,70136,96626,0.0661,-0.0818,8,0,0.6959,0.014,29,1.3776947644576252,137.7694764457625,6.61,High,-8.18,Declining,26.666666666666668,35.55555555555555,30.22222222222222,0.0,69.59,Medium,1.4,True,True,False,False,40.071428571428584,5.200000000000003,30.22222222222222,0.0,39.480769230769226,23.31,Low Priority,Currently inactive despite strong engagement,False,False,False
creator_247,Poland,Polish,Lifestyle,148937,330181,0.0362,0.005,9,4,0.3259,0.0164,7,2.2169172200326313,221.69172200326312,3.62,Medium,0.5,Stable,30.0,84.44444444444444,51.77777777777778,33.33333333333333,32.59,Low,1.64,False,False,False,True,18.714285714285715,30.000000000000004,51.77777777777778,33.33333333333333,17.30128205128205,30.2,Low Priority,Consistent activity with moderate growth,False,False,False
creator_248,UK,English,Fashion,67496,267345,0.0762,0.1647,26,10,0.6531,0.0602,1,3.960901386748844,396.0901386748844,7.62,High,16.470000000000002,High Growth,86.66666666666667,97.77777777777776,91.11111111111111,83.33333333333334,65.31,Medium,6.02,False,True,True,True,47.2857142857143,75.62857142857145,91.11111111111111,83.33333333333334,66.35256410256409,70.45,Growth Potential,High engagement and strong recent growth,False,True,False
creator_249,France,French,Beauty,35008,68719,0.1006,0.1935,13,4,0.7534,0.0723,2,1.9629513254113349,196.29513254113343,10.06,Very High,19.35,High Growth,43.333333333333336,95.55555555555556,64.22222222222223,33.33333333333333,75.33999999999999,High,7.23,False,True,True,True,64.71428571428572,83.85714285714285,64.22222222222223,33.33333333333333,80.53846153846152,66.28,Growth Potential,High engagement and strong recent growth,False,True,False
creator_250,Spain,Spanish,Technology,79896,92692,0.0188,-0.0352,10,1,0.42,0.0222,27,1.1601582056673676,116.01582056673676,1.88,Low,-3.52,Declining,33.33333333333333,40.0,36.0,8.333333333333332,42.0,Low,2.22,True,False,False,False,6.2857142857142865,18.514285714285712,36.0,8.333333333333332,27.05128205128205,17.67,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_251,Netherlands,Dutch,Fitness,64949,68875,0.0398,0.0,20,1,0.7153,0.0191,6,1.0604474279819551,106.04474279819551,3.98,Medium,0.0,Stable,66.66666666666666,86.66666666666667,74.66666666666666,8.333333333333332,71.53,High,1.91,False,False,False,True,21.28571428571429,28.571428571428577,74.66666666666666,8.333333333333332,43.99358974358975,34.11,Low Priority,Consistent activity with moderate growth,False,False,False
creator_252,UK,English,Beauty,230110,304155,0.0321,0.04,13,6,0.6895,0.0179,9,1.3217808874016774,132.17808874016774,3.2099999999999995,Medium,4.0,Growing,43.333333333333336,80.0,58.0,50.0,68.95,Medium,1.79,False,False,False,False,15.785714285714283,40.00000000000001,58.0,50.0,41.57051282051282,37.99,Low Priority,Moderate performance with room for growth,False,False,False
creator_253,Italy,Italian,Fitness,254949,778188,0.0358,0.0584,16,5,0.5474,0.0046,15,3.05232811268136,305.232811268136,3.58,Medium,5.84,Growing,53.333333333333336,66.66666666666667,58.66666666666667,41.66666666666667,54.74,Medium,0.4599999999999999,True,False,False,False,18.428571428571427,45.25714285714286,58.66666666666667,41.66666666666667,23.935897435897438,37.22,Low Priority,Moderate performance with room for growth,False,False,False
creator_254,UK,English,Beauty,194319,279530,0.0664,-0.0848,10,3,0.3827,0.0211,22,1.4385109021763185,143.85109021763182,6.64,High,-8.48,Declining,33.33333333333333,51.11111111111111,40.44444444444444,25.0,38.27,Low,2.11,True,True,False,False,40.28571428571429,4.342857142857145,40.44444444444444,25.0,23.955128205128204,27.41,Low Priority,Currently inactive despite strong engagement,False,False,False
creator_255,Spain,Spanish,Beauty,6807,14279,0.091,0.0484,11,9,0.8172,0.0559,6,2.097693550756574,209.76935507565744,9.1,Very High,4.84,Growing,36.666666666666664,86.66666666666667,56.66666666666667,75.0,81.72,High,5.59,False,True,False,True,57.85714285714286,42.400000000000006,56.66666666666667,75.0,74.11538461538461,57.95,Developing,Consistent activity with moderate growth,False,False,False
creator_256,Germany,German,Food,169493,258717,0.0434,-0.0016,9,5,0.8644,0.0391,2,1.5264170201719245,152.64170201719244,4.34,Medium,-0.16,Declining,30.0,95.55555555555556,56.22222222222222,41.66666666666667,86.44,Very High,3.91,False,False,False,True,23.85714285714286,28.114285714285714,56.22222222222222,41.66666666666667,66.37179487179486,38.32,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_257,Germany,German,Technology,186534,108384,0.0704,0.021,14,6,0.879,0.0141,3,0.5810415259416514,58.104152594165136,7.04,High,2.1,Stable,46.666666666666664,93.33333333333331,65.33333333333333,50.0,87.9,Very High,1.41,False,True,False,True,43.14285714285715,34.57142857142858,65.33333333333333,50.0,51.282051282051285,47.28,Developing,Consistent activity with moderate growth,False,False,False
creator_258,France,French,Food,2303,3041,0.1017,0.1932,13,0,0.5554,0.0196,0,1.3204515848892748,132.04515848892748,10.17,Very High,19.32,High Growth,43.333333333333336,100.0,66.0,0.0,55.54,Medium,1.96,False,True,True,True,65.50000000000001,83.77142857142859,66.0,0.0,34.06410256410256,57.2,Developing,High engagement and strong recent growth,False,False,False
creator_259,Netherlands,Dutch,Technology,8995,18656,0.0917,0.0579,16,5,0.9312,0.064,0,2.074041133963313,207.40411339633133,9.17,Very High,5.79,Growing,53.333333333333336,100.0,72.0,41.66666666666667,93.12,Very High,6.4,False,True,False,True,58.357142857142875,45.11428571428572,72.0,41.66666666666667,86.61538461538461,58.1,Developing,Consistent activity with moderate growth,False,False,False
creator_260,France,French,Lifestyle,23841,73771,0.1483,0.1681,23,3,0.7696,0.0139,6,3.094291346839478,309.42913468394784,14.829999999999998,Very High,16.81,High Growth,76.66666666666667,86.66666666666667,80.66666666666667,25.0,76.96,High,1.39,False,True,True,True,98.78571428571428,76.6,80.66666666666667,25.0,44.141025641025635,73.08,Growth Potential,High engagement and strong recent growth,False,True,False
creator_261,Germany,German,Beauty,400895,592605,0.037,-0.0085,15,10,0.3013,0.0217,0,1.4782050162760825,147.82050162760822,3.7,Medium,-0.8500000000000001,Declining,50.0,100.0,70.0,83.33333333333334,30.130000000000003,Low,2.17,False,False,False,True,19.285714285714285,26.142857142857146,70.0,83.33333333333334,19.121794871794876,40.73,Developing,Declining growth requires closer monitoring,False,False,False
creator_262,France,French,Fashion,6364,10770,0.1452,0.2186,25,5,0.8685,0.0394,2,1.6923318667504714,169.23318667504714,14.52,Very High,21.86,High Growth,83.33333333333334,95.55555555555556,88.22222222222223,41.66666666666667,86.85000000000001,Very High,3.94,False,True,True,True,96.57142857142857,91.02857142857144,88.22222222222223,41.66666666666667,66.82692307692307,82.31,High Potential,High engagement and strong recent growth,True,False,False
creator_263,Netherlands,Dutch,Beauty,399649,1725012,0.0249,0.0302,18,2,0.3897,0.0205,1,4.316317568666505,431.6317568666505,2.49,Low,3.02,Growing,60.0,97.77777777777776,75.11111111111111,16.666666666666664,38.97,Low,2.0500000000000003,False,False,False,True,10.642857142857142,37.2,75.11111111111111,16.666666666666664,24.019230769230766,32.42,Low Priority,Large audience but low engagement,False,False,False
creator_264,UK,English,Lifestyle,10680,41162,0.1029,0.1517,8,2,0.6363,0.0495,2,3.8541198501872658,385.41198501872657,10.29,Very High,15.17,High Growth,26.666666666666668,95.55555555555556,54.22222222222222,16.666666666666664,63.629999999999995,Medium,4.95,False,True,True,True,66.35714285714288,71.91428571428573,54.22222222222222,16.666666666666664,58.41666666666667,57.07,Developing,High engagement and strong recent growth,False,False,False
creator_265,Germany,German,Fitness,6903,20590,0.1313,0.1502,15,1,0.5527,0.0387,1,2.9827611183543388,298.2761118354339,13.13,Very High,15.02,High Growth,50.0,97.77777777777776,69.11111111111111,8.333333333333332,55.27,Medium,3.87,False,True,True,True,86.64285714285715,71.48571428571428,69.11111111111111,8.333333333333332,46.13461538461537,63.55,Growth Potential,High engagement and strong recent growth,False,True,False
creator_266,Italy,Italian,Beauty,95822,236157,0.0351,0.0557,21,6,0.7772,0.0095,8,2.4645384149777714,246.45384149777715,3.51,Medium,5.57,Growing,70.0,82.22222222222221,74.88888888888889,50.0,77.72,High,0.95,False,False,False,False,17.92857142857143,44.48571428571429,74.88888888888889,50.0,41.8076923076923,43.16,Developing,Moderate performance with room for growth,False,False,False
creator_267,Germany,German,Fashion,187055,182533,0.0352,-0.0943,0,2,0.4272,0.0226,35,0.9758252920264092,97.58252920264091,3.52,Medium,-9.43,Declining,0.0,22.22222222222222,8.88888888888889,16.666666666666664,42.72,Low,2.26,True,False,False,False,18.000000000000004,1.6285714285714317,8.88888888888889,16.666666666666664,27.769230769230774,12.86,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_268,UK,English,Fashion,88521,147168,0.1356,0.0557,28,3,0.7935,0.0777,3,1.662520757786288,166.2520757786288,13.56,Very High,5.57,Growing,93.33333333333331,93.33333333333331,93.33333333333331,25.0,79.35,High,7.77,False,True,False,True,89.71428571428571,44.48571428571429,93.33333333333331,25.0,86.57051282051282,69.11,Growth Potential,Consistent activity with moderate growth,False,True,False
creator_269,Poland,Polish,Fitness,184191,145684,0.0849,-0.0576,1,1,0.3285,0.0237,25,0.7909398396230001,79.0939839623,8.49,High,-5.76,Declining,3.3333333333333335,44.44444444444444,19.77777777777778,8.333333333333332,32.85,Low,2.37,True,True,False,False,53.500000000000014,12.114285714285717,19.77777777777778,8.333333333333332,22.147435897435898,26.5,Low Priority,Currently inactive despite strong engagement,False,False,False
creator_270,France,French,Fashion,63925,142491,0.1073,0.1254,27,8,0.9683,0.0285,4,2.2290340242471647,222.9034024247165,10.73,Very High,12.54,High Growth,90.0,91.11111111111111,90.44444444444446,66.66666666666666,96.83,Very High,2.85,False,True,True,True,69.50000000000001,64.4,90.44444444444446,66.66666666666666,66.23717948717949,71.66,Growth Potential,High engagement and strong recent growth,False,True,False
creator_271,Poland,Polish,Technology,44874,136722,0.1361,0.1863,11,6,0.9259,0.0363,1,3.046797700227303,304.6797700227303,13.61,Very High,18.63,High Growth,36.666666666666664,97.77777777777776,61.111111111111114,50.0,92.59,Very High,3.63,False,True,True,True,90.07142857142857,81.80000000000001,61.111111111111114,50.0,68.51923076923076,74.05,Growth Potential,High engagement and strong recent growth,False,True,False
creator_272,Netherlands,Dutch,Beauty,22689,88295,0.1009,0.2104,13,0,0.9594,0.0698,4,3.8915333421481777,389.1533342148178,10.09,Very High,21.04,High Growth,43.333333333333336,91.11111111111111,62.44444444444445,0.0,95.94,Very High,6.98,False,True,True,True,64.92857142857144,88.68571428571428,62.44444444444445,0.0,92.14102564102564,63.35,Growth Potential,High engagement and strong recent growth,False,True,False
creator_273,Germany,German,Fashion,4479,15109,0.0808,0.2127,15,1,0.6352,0.038,5,3.3732976110739004,337.32976110739,8.08,High,21.27,High Growth,50.0,88.88888888888889,65.55555555555556,8.333333333333332,63.52,Medium,3.8,False,True,True,True,50.57142857142858,89.34285714285714,65.55555555555556,8.333333333333332,50.97435897435898,56.97,Developing,High engagement and strong recent growth,False,False,False
creator_274,Italy,Italian,Lifestyle,27657,30319,0.0362,-0.0036,22,6,0.6495,0.0104,12,1.096250497161659,109.62504971616588,3.62,Medium,-0.36,Declining,73.33333333333333,73.33333333333334,73.33333333333333,50.0,64.95,Medium,1.04,False,False,False,False,18.714285714285715,27.542857142857148,73.33333333333333,50.0,34.19871794871795,38.09,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_275,UK,English,Fashion,19305,29821,0.1103,0.1894,23,0,0.7146,0.0399,2,1.5447293447293446,154.47293447293447,11.03,Very High,18.94,High Growth,76.66666666666667,95.55555555555556,84.22222222222223,0.0,71.46000000000001,High,3.99,False,True,True,True,71.64285714285715,82.68571428571428,84.22222222222223,0.0,57.28205128205127,64.74,Growth Potential,High engagement and strong recent growth,False,True,False
creator_276,UK,English,Fashion,118166,87905,0.0346,0.0417,14,6,0.5494,0.0223,15,0.7439111081021613,74.39111081021613,3.46,Medium,4.17,Growing,46.666666666666664,66.66666666666667,54.66666666666667,50.0,54.94,Medium,2.23,True,False,False,False,17.57142857142857,40.48571428571429,54.66666666666667,50.0,35.41025641025641,37.37,Low Priority,Moderate performance with room for growth,False,False,False
creator_277,Germany,German,Fashion,89233,203715,0.1408,0.1504,30,11,0.9123,0.0793,5,2.282955857138054,228.29558571380545,14.08,Very High,15.04,High Growth,100.0,88.88888888888889,95.55555555555556,91.66666666666666,91.23,Very High,7.93,False,True,True,True,93.42857142857144,71.54285714285716,95.55555555555556,91.66666666666666,95.21153846153845,88.3,High Potential,High engagement and strong recent growth,True,False,False
